id,name,ccn3,latitude,longitude
746,CHORLEYWOOD (CHRISTCHURCH) CHURCHYARD,826,51.65766463563711,-0.5021269168065743
747,BRIMFIELD (ST MICHAEL) CHURCHYARD,826,52.30679901548805,-2.695168699878252
748,BIRMINGHAM (BRANDWOOD END) CEMETERY,826,52.41819,-1.89911
749,BEBINGTON CEMETERY,826,53.35875,-3.01661
750,BARMBY-ON-THE-MOOR (ST CATHERINE) CHURCHYARD,826,53.93111,-0.81834
751,BANBRIDGE TOWN CEMETERY,826,54.33899,-6.27757
752,ALFRETON (LEA BROOKS) CEMETERY,826,53.07702,-1.37571
753,ASTON (SS PETER AND PAUL) CHURCHYARD,826,52.5073,-1.88102
754,ABERDEEN (TRINITY) CEMETERY,826,57.1567,-2.08752
755,HAIDAR PASHA CEMETERY,792,40.99929051081509,29.02088662303996
756,PREMONT BRITISH CEMETERY,250,50.01533770067296,3.393172504110183
757,HOUCHIN BRITISH CEMETERY,250,50.48250490996808,2.623259658888884
759,DERNANCOURT COMMUNAL CEMETERY EXTENSION,250,49.97684,2.62496
760,BLARGIES COMMUNAL CEMETERY EXTENSION,250,49.67271,1.77122
762,MAYNAMATI WAR CEMETERY,50,23.45819783613269,91.18462375381728
763,ALAMEIN MEMORIAL,818,30.83823,28.94696
764,ATHENS MEMORIAL,300,37.91749,23.70495
765,DELHI/KARACHI 1939-1945 WAR MEMORIALS,356,28.61618119941989,77.14576249141982
766,IMPHAL CREMATION MEMORIAL,356,24.81277047723984,93.95310503901544
767,IMPHAL INDIAN ARMY WAR CEMETERY,356,24.81252724931206,93.95301165735052
768,KOHIMA CREMATION MEMORIAL,356,25.66206495748481,94.10088736683461
769,FORLI CREMATION MEMORIAL,380,44.231777489315,12.05921141107035
770,RIMINI GURKHA WAR CEMETERY,380,44.00521286136006,12.54300238763114
771,SANGRO RIVER CREMATION MEMORIAL,380,42.23156277629821,14.54403399342833
773,SIDON WAR CEMETERY,422,33.57073093318903,35.38898083778617
775,RANGOON MEMORIAL,104,23.10010794702166,94.01493008324179
777,SINGAPORE MEMORIAL KRANJI,702,1.418342413128124,103.7580094451212
837,BAYEUX MEMORIAL,250,49.27423,0.7138
779,GLASGOW (EASTWOOD) CEMETERY,826,55.80950784199856,-4.311487898055062
780,BIRMINGHAM (QUINTON) CEMETERY,826,52.46327,-2.02015
781,SHEFFIELD (BURNGREAVE) CEMETERY,826,53.39967718633579,-1.45630932739175
782,BRISTOL (CANFORD) CEMETERY,826,51.49404542412347,-2.630661546185321
783,CARDIFF WESTERN CEMETERY,826,51.46971945293314,-3.266817447583692
784,LEICESTER (SAFFRON HILL) CEMETERY,826,52.59198848489187,-1.130770691779603
785,NORWICH (THE ROSARY) CEMETERY,826,52.62819108966293,1.316550983290242
786,DONCASTER (ROSE HILL) CEMETERY,826,53.51458,-1.08644
787,BIRMINGHAM (WHITTON) CEMETERY,826,52.52742,-1.87843
788,DORCHESTER CEMETERY,826,50.70624,-2.44247
790,HOLT (ST JAMES THE GREAT) CHURCHYARD (DORSET),826,50.83497,-1.95896
791,NEW SOUTHGATE CEMETERY (MIDDLESEX FRIERN BARNET),826,51.62505,-0.14726
792,"ST JOHN THE BAPTIST CEMETERY, CLONTARF (PART OF DUBLIN)",372,53.36516823389648,-6.205511428338866
793,HEMSWORTH CEMETERY,826,53.61757655765021,-1.360324036852248
794,BIRKENHEAD (LANDICAN) CEMETERY,826,53.36539,-3.08864
795,BIRMINGHAM (LODGE HILL) CEMETERY,826,52.43887,-1.95495
796,BRISTOL (GREENBANK) CEMETERY,826,51.46844,-2.55396
797,BROOKWOOD MEMORIAL,826,51.30139965225784,-0.6289329212472816
798,CARLISLE (DALSTON ROAD) CEMETERY,826,54.87975247236435,-2.951975288957186
799,DINGWALL (MITCHELL HILL) CEMETERY,826,57.59190330060896,-4.427781064567789
800,LUTON GENERAL CEMETERY,826,51.87722348584584,-0.4252710585158752
801,LEEDS (LAWNSWOOD) CREMATORIUM,826,53.84693489875544,-1.594645418634911
802,GLASGOW NECROPOLIS,826,55.86205600142012,-4.230294377713662
803,LIVERPOOL (FORD) ROMAN CATHOLIC CEMETERY,826,53.48103649644229,-2.992838006213929
804,LIVERPOOL (ANFIELD) CEMETERY,826,53.43873550401432,-2.958252700182953
805,LEWISHAM (LADYWELL) CEMETERY,826,51.45735929463902,-0.03029648098012672
806,BLACKLEY (ST PETER) CHURCH YARD,826,53.52379462945105,-2.217928780557239
807,NEWPORT (ST WOOLOS) CEMETERY,826,51.58235452895638,-3.019542753749818
808,NOTTINGHAM GENERAL CEMETERY,826,52.95663487865279,-1.160626675247443
810,SOUTHAMPTON OLD CEMETERY,826,50.92097495379476,-1.412966906611175
811,"HOLLYBROOK MEMORIAL, SOUTHAMPTON",826,50.93386152908273,-1.430708484286604
812,SOUTHAMPTON (ST MARY EXTRA) CEMETERY,826,50.89595837548309,-1.349724517519664
813,SOUTHPORT (BIRKDALE) CEMETERY,826,53.60855809513124,-3.027077165168421
814,STOCKPORT (WILLOW GROVE) CEMETERY,826,53.42612734582711,-2.150484261306132
815,STOKE ON TRENT (BURSLEM) CEMETERY,826,53.04655645870549,-2.176332257867216
816,SWINDON (CHRIST CHURCH) BURIAL GROUND,826,51.55373,-1.77508
817,ABERDEEN (ST. PETER'S) CEMETERY,826,57.16027,-2.09641
818,ABERDEEN (NELLFIELD) CEMETERY,826,57.13979,-2.11498
819,BRADFORD CREMATORIUM,826,53.78942249422668,-1.795499150890599
820,BROOKWOOD CEMETERY,826,51.30065441679854,-0.6290706937639068
821,BOURNEMOUTH (NORTH) CEMETERY,826,50.74574982067005,-1.855779003237639
823,DARLINGTON CREMATORIUM,826,54.52024869079184,-1.58509569512033
824,COLOMBO (LIVERAMENTU) MEMORIAL TABLETS,144,6.895517076230476,79.86810978206972
825,"BROWN'S ROAD MILITARY CEMETERY, FESTUBERT",250,50.54045,2.73317
826,IMPHAL WAR CEMETERY,356,24.82251266303653,93.94637779866446
827,GAUHATI MILITARY CEMETERY,356,26.18760260790581,91.76440797068992
828,BLACKPOOL (LAYTON) CEMETERY,826,53.83126,-3.03583
831,KARACHI WAR CEMETERY,586,24.89462108353561,67.09115950438955
832,ANZIO WAR CEMETERY,380,41.4555,12.62315
833,CASSINO WAR CEMETERY,380,41.47763,13.82609
834,TRIPOLI (VICTORIA) NAVAL CEMETERY,422,34.44524,35.81532
838,DUNKIRK TOWN CEMETERY,250,51.03063,2.38967
839,RANVILLE CHURCHYARD,250,49.23199,-0.25785
840,"MADRAS WAR CEMETERY, CHENNAI",356,13.01452,80.19465
841,BASRA MEMORIAL,368,30.41163,47.54582
842,DELHI 1914-1918 WAR MEMORIAL,356,28.61618845636476,77.14588649518913
843,KIRKEE 1914-1918 MEMORIAL,356,18.55192,103.75701
844,HIGH WYCOMBE CREMATORIUM,826,51.63542,0.74752
845,"BINGHAM CEMETERY, NOTTS",826,52.9494349,-0.9484381
847,"KUALA LUMPUR (CHERAS ROAD) CIVIL CEMETERY, MALAYSIA",458,3.10948,101.73021
848,"HAPPY VALLEY CEMETERY, HONG KONG",344,22.271669,114.180660
849,KLAGENFURT (ANNABICHL) CEMETERY,40,46.65058,14.31577
850,RHEINDALEN MILITARY CEMETERY ,276,51.1673714,6/3105159
851,MELTON MOBRAY,826,,
852,SWINDON,826,,
853,"BRIDGE OF ALLAN, STIRLINGSHIRE",826,,
854,TELFORD,826,,
855,KRANJI CEMETERY,702,1.41846,103.75747
856,MA'ALA CEMETERY,887,12.79059,44.99963
857,WELWYN GARDEN CITY,826,,
858,TRIESTE (SANT'ANNA) COMMUNAL CEMETERY ITALY,380,45.63224,13.79458
860,LONDONDERRY,826,,
861,"TERENDAK MILITARY CEMETERY, MALACCA",458,2.29192,102.09379
862,"SALTASH,  CORNWALL",826,,
863,CHESTERFIELD,826,,
864,"OHLSDORF CEMETERY, HAMBURG ",276,53.6199752,10.0416934
865,"LETHAN, PERTH",826,,
866,"HANWELL CEMETERY, MIDDLESEX",826,51.5091,0.33234
867,"CAMBORNE REDRUTH, CORNWALL",826,,
868,NUNEATON,826,,
869,TWEEDMOUTH,826,,
870,WALSALL,826,,
871,"UN MILITARY CEMETERY, PUSAN",410,,
873,HARTLEY WITNEY,826,,
874,JERSEY,826,,
875,HONG KONG RCC,344,22.27354,114.17933
876,WEDNESFORD,826,,
877,WOOLWICH CEMETERY,826,51.47619,0.09855
878,LIVERPOOL,826,,
879,CHESTER-LE-STREET,826,,
880,FOLKESTONE,826,,
881,SEREMBAN CHRISTIAN CEMETERY,458,2.7327,101.95213
882,MANCHESTER,826,,
883,DHEKELIA GARRISON CEMETERY,196,,
884,FILTON,826,,
885,SCARBOROUGH,826,,
886,"ASHSTEAD (ST GILES), SURREY",826,51.30856,-O.28982
887,SUNDERLAND,826,,
888,HAILSHAM,826,,
897,DEIR EL BELAH WAR CEMETERY,376,31.42497,34.37361
890,OXFORD,826,,
892,PRESTON,826,,
893,HEREFORD,826,,
894,ST MATTHEW CHURCH DONNINGTON,826,52.7148116,-2/4309253
895,"BOURNE END, BUCKS",826,,
898,CHICHESTER CEMETERY,826,50.84093,0.75797
899,"EGREMONT,CUMBRIA",826,54.48894,-3.53169
900,"SWADLINCOTE, DERBYSHIRE",826,,
901,SOUTH SHIELDS,826,,
902,BARMOUTH AND LLANABER JOINT BURIAL GROUND,826,52.74053,-4.07525
903,"DEAL, KENT",826,,
904,"PEEL CEMETERY, ISLE OF MAN",826,54.2138880,-4.6804560
905,DIBRAGASH MOHD CEMETERY,356,,
906,RAVENNA WAR CEMETERY,380,44.44174681538915,12.10809404409178
909,HANOVER MILITARY CEMETERY,276,52.37716,9.65229
911,MODDER RIVER,710,,
913,MAFEKING,710,,
914,STORMBERG,710,,
915,WYNBERG,710,,
916,DUNDEE,710,,
917,"ELANDSLAAGE, ",710,,
927,SALISBURY (DEVIZES ROAD) CEMETERY,826,51.0801,-1.81608
919,"OCKLYNGE CEMETERY, EASTBOURNE",826,50.77776,0.26507
920,"Coton in the Elms, Derbyshire",826,,
922,KUT WAR CEMETERY,368,32.49647,45.82816
923,THIEPVAL MEMORIAL,250,50.05081,2.68569
924,"VIS-EN- ARTOIS BRITISH CEMETERY, HAUCOURT",250,50.2469,2.95038
925,"HAC CEMETERY, EXOUST ST. MEIN",250,50.17211,2.90492
926,WIESBADEN CEMETERY,276,50.06063,8.2679
930,PERNES BRITISH CEMETERY,250,50.48333,2.3958
929,ARRAS MEMORIAL (FAUBOURG d'AMIENS CEMETERY,56,50.28697,2.76065
931,ST MARTIN CALVAIRE BRITISH CEMETERY,250,50.22889,2.84717
998,DALAROSSIE BURIAL GROUND,826,,
932,CAIRO,818,,
933,CROYDON (QUEEN'S) ROAD CEMETERY,826,,
934,"PROSPECT HILL CEMETERY, GOUY",250,50.00249,3.27138
936,"CATTERPILLAR VALLEY CEMETERY, LONGEVEAL",250,50.02619,2.792
937,"CATERPILLAR VALLEY CEMETERY, LONGUEVAL",250,50.02619,2.792
938,"VIEILLE-CHAPELLE NEW MILITARY CEMETERY, LACOUTURE",250,50.59201,2.69682
939,HOOGE CRATER CEMETERY,56,50.84623,2.9434
940,"MONTAY-NEUVILLY ROAD CEMETERY, MONTAY",250,50.13031,3.53368
941,"WELLINGTON CEMETERY, RIEUX-EN-CAMBRESIS",250,50.20968,3.3452
942,"MORTON HALL CREMATORIUM, EDINBURGH",826,55.90297,-3.16586
943,"SYMINGTON CHURCHYARD & CEMETERY, LANARKSHIRE",826,55.59947,-3.5908
944,ST JOHN THE BAPTIST CHURCHYARD BOURNE LINCS,826,52.8015073,-0.371662
945,"PHILOSOPHE BRITISH CEMETERY, MAZINGARBE",250,50.47092,2.74168
947,MOEUVRES COMMUNAL CEMETERY EXTENSION,250,50.1662,3.06284
948,MOEUVRES COMMUNAL CEMETERY EXTENSION,250,50.1662,3.06284
949,BRETBY CREMATORIUM,826,52.8007117,-1.5749502
950,"LANDICAN CEMETERY, BIRKENHEAD",826,53.3657393,-3.0905533
951,THORNTON CREMATORIUM LIVERPOOL,826,53.5015,-2.994343
953,DURHAM CREMATORIUM,826,54.757002,-1.5836615
954,"MASONHILL CREMATORIUM, AYR",826,55.449316,-4.5918003
955,"PRESTON HALL CEMETERY, NEW HALL LANE, PRESTON",826,53.7661827,-2.6626112
1059,BALLINDERRY PRESBYTERIAN CHURCH,826,54.540738,-6.172781
957,"YEOVIL CREMATORIUM, BUNFORD LANE, YEOVIL",826,50.94605,-2.64024
958,"SPRINGWOOD CREMATORIUM, WOOLTON, LIVERPOOL",826,53.3634267,-2.8763312
959,"WINFRITH NEWBURGH (ST CHRISPOPHER'S) CHURCHYARD,",826,50.65885,-2.27699
960,"EASTBOURNE (OCKLYNGE) CEMETERY, WILLINGDON ROAD",826,50.77776,0.26507
961,"LALESTON CEMETERY, NR BRIDGEND",826,51.5128843,-3.6246007
962,"BLACKLEY CREMATORIUM, VICTORIA AVE. BLACKLEY, MANCHESTER",826,53.5327069,-2.2393656
963,SOUTH TYNESIDE CREMATORIUM,826,54.9635421,-1.4556169
964,"KENSALL GREEN, LONDON",826,,
965,SHORNCLIFFE MILITARY CEMTERY,826,51.0757205,1/1250784
966,FEATHERSTONE CEMETERY,826,41.1213207,175.3142877
967,VIS-EN-ARTOIS MEMORIAL,250,50.2469,2.95038
968,COLWYN BAY (BRONYNANT) CEMETERY,826,53.29834,-3.75911
969,MARKET RASEN CEMETERY,826,53.38347,-0.32783
970,EAST AFRICA MEMORIAL,404,1.30973,36.74866
971,KLEIN-VIERSTRAAT BRITISH CEMETERY,56,50.80485,2.83924
972,WHYTELEAFE (ST LUKE) CHURCHYARD CEMETERY,826,51.30828,-0.0825
973,CARNOY MILITARY CEMETERY,250,49.9825265,2.7549539
977,WALLINGFORD CEMETERY SOUTH OXFORD,826,,
975,KHARTOUM WAR CEMETERY,736,15.59763,32.53743
976,ST JAMES CHURCHYARD BUGSWORTH,826,,
978,BERECHURCH (ST MICHAEL'S) CHURCH,826,51.85978,0.8919
979,NORTON-JUXTA-KEMPSEY (ST JAMES THE GREAT) CHURCHYARD,826,52.15884,-2.17942
980,SOISSON MEMORIAL,250,,
981,"ST JOHN THE BAPTIST CHURCH, HUNTLEY",826,51.873306,-2.418481
988,"SUDFRIEDHOF, WIESBADEN",276,,
983,"BUXWORTH (ST JAMES') CHURCHYARD, CHINLEY",826,53.33625,-1.96885
984,CLAYTON (ST CROSS) CHURCHYARD,826,,
985,MORTLAKE CREMATORIUM,826,51.47296,-0.2735
986,WANDSWORTH (EARLSFIELD) CEMETERY,826,51.4461,0.17938
987,REDHILL (REDSTONE) CEMETERY,826,51.2311,-0.1601
990,BROMPTON CEMETERY,826,,
991,BROMPTON CEMETERY,826,,
992,CAMPTON ALL SAINTS CHURCHYARD,826,52.02933,-0.35437
993,PLYMOUTH (WESTON MILL) CEMETERY,826,50.39601,-4.16887
994,"SANDPITS BRITISH CEMETERY, LABEUVRIERE",250,50.51575,2.58528
995,BOLTON (HEATON) CEMETERY,826,53.5758,-2.4516
996,VOORMEZELLE ENCLOSURE NO.3,56,50.81684,2.87552
997,PELTON CEMETERY PELTON CO DURHAM,826,54.87185,-1.62025
999,BARNHILL CEMETERY DUNDEE,826,56.47456,-2.85664.
1000,ADDIS ABABA WAR CEMETERY,231,9.05731,38.71566
1001,MOMBASA (MANYIMBO) WAR CEMETERY,404,4.06963,39.66531
1002,MOMBASA (MANYIMBO) ROMAN CATHOLIC MISSION CEMETERY,404,4.03899,39.6651
1003,TANGANYIKA MEMORIAL,834,6.80745,39.28721
1004,HARGESIA MEMORIAL,706,9.55449,44.04613
1005,MOGADISHU AFRICAN WAR CEMETERY,706,2.04881,45.36074
1006,DIRE DAWA AFRICAN WAR CEMETERY,231,9.5975,41.86597
1007,TANGANYIKA MEMORIAL,834,6.80745,39.28721
1008,HARAR WAR CEMETERY,231,9.31358,42.14231
1009,NANYUKI WAR CEMETERY,404,0.00053,37.10035
1010,NYERI WAR CEMETERY,404,0.40288,37.01006
1011,NAIROBI (QUARRY ROAD) MUSLIM CEMETERY,404,1.28255,36.83667
1012,ZOMBA MEMORIAL,454,15.39381,35.31211
1013,NAIROBI WAR CEMETERY,404,1.30902,36.74788
1014,KIRKEE 1930-1945 MEMORIAL,356,18.55185,73.85703
1015,COLOMBO (LIVERAMENTU) CEMETERY,144,6.8966,79.86901
1016,NAIROBI MEMORIAL,404,1.31013,36.748
1017,KISUMU CEMETERY,404,0.0828,34.73977
1018,YABA CEMETERY,566,6.31475,3.37888
1019,ABUJA MEMORIAL,566,9.02238,7.42721
1020,CHRISTIANSBORG MEMORIAL,288,5.55379,0.19016
1021,CHRISTIANSBORG WAR CEMETERY,288,5.5537,0.19022
1022,Kaduna Memorial,566,10.53533,7.45457
1023,TRINCOMALEE WAR CEMETERY,144,8.61513,81.21345
1024,COLOMBO (LEVERAMENTU) CREMATION MEMORIAL,144,6.89558,79.8682
1025,CARISBROOKE CEMETERY ISLE OF WIGHT,826,50.68596,-1.30692
1026,"HORDEN (THORPE ROAD) CEMETERY, DURHAM",826,54.77347,-1.133743
1027,"CHISELDON CEMETERY, WILTS",826,51.51904,-1.72812
1028,QUARRINGTON (ST PAUL) CEMETERY DURHAM,826,54.73532,-1.48118
1029,"HOLT OLD CEMETERY, WILTS",826,51.35307,-2.20125
1030,CLONTARF (ST JAMES THE BAPTIST) DUBLIN,372,53.36429,-6.20532
1031,WOKING CREMATORIUM,826,51.3122541,-0.602179
1032,BELFAST CITY CEMETERY,826,54.588469,-5.970232
1033,"CITY PARK CEMETERY, NAIROBI",404,1.261282,36.8298572
1034,"RUNCORN CEMETERY, CHESHIRE",826,53.3364517,-2.7325905
1035,"SARDIS CONGREGATIONAL CHURCHYARD, KILGETTY",826,51.7482152,-4.6863805
1036,GILROES CEMETERY & CREMATORIUM,826,52.654908,-1.1722423
1038,MEDWAY CREMATORIUM,826,51.3333365,0.5087519
1039,"ATHENS, FIRST CEMETERY",300,189400,8426708
1041,"BOOTLE CEMETERY,",826,53.4635731,-2.9801853
1042,ST HELENS CREMATORIUM,826,53.4675736,-2-761806.
1043,ST HELENS CREMATORIUM,826,53.4675736,-2.761806
1044,"ST NICHOLAS CHURCYHARD, SHOLDEN",826,51.219972,1.3771553.
1045,COLCHESTER CREMATORIUM AND CEMETERY,826,51.8723735,0.9086413
1046,"ROSE LAWN CEMETERY, CROSSMACREAVY",826,54.560329,-5.85523
1063,Rinella Military Cemetery,470,,
1048,"ST MARY MAGDALEN, BILDESTON",826,,
1049,"SUTTON ROAD CEMETERY, SOUTHEND ON SEA.",826,51.558137,7.16297
1050,DALDOWIE CREMATORIUM,826,55.8321095,-4.1136544
1051,DALDOWIE CREMATORIUM,826,55.8321095,-4.1136544
1052,CAPE COLLINSON CREMATORIUM,344,22.2582954,114.2281772
1053,YORK CREMATORIUM,826,53.9269004,-1.0919429
1054,SOUTHERN CEMETERY & CREMATORIUM (WILFORD HILL),826,529104614,-1.1406255
1055,ARNOS VALE CEMETERY & CREMATORIUM,826,51.442096,-2.5649788
1056,"St Nonna Churchyard, Altamun",826,50.6046222,-4.5129096.
1057,"ST PETER & ST JAMES CHURCHYARD, BRACKLEY",826,52.0309896,-1.1389284.
1058,"OXBRIDGE CEMETERY, STOCKTON ON TEES",826,54.5638964,-1.3350899
1060,STRATFORD UPON AVON CEMETERY,826,52.18663,-1.72194.
1061,SAI WAN WAR CEMETERY,344,22.25849,114.23414
1062,COVENTRY (CANLEY) GARDENS CEMETERY,826,52.389,-1.54713
1064,SCUNTHORPE CREMATORIUM,826,,
1070,"New Cemetery, Lisburn",826,54 49743,-6.06443
1066,RAPERIE BRITISH CEMETERY,250,,
1067,GLENDERMOTT GRAVEYARD LONDONDERRY,826,,
1068,SALE CEMETERY,826,,
1069,"CROFTON CEMETERY, FAREHAM",826,50.83560,-1.21705
1071,CAMPTON CHURCHYARD,826,52.02985,-0.35435
1072,Dromara 2nd Presbyterian Church,826,54.381576,-6.01542
1073,MALTA,470,,
1074,SHEPTON MALLET CEMETERY,826,51.71460,-4.59577
1075,GOSPORT (ANN'S HILL) CEMETERY,826,50.79853,-1.14780
1076,MAIDSTONE ROAD CEMETERY CHATHAM,826,,
1077,"RC ROAD CEMETERY, CAIRO",818,,
1078,"ST GEORGES CHURCHYARD, WILTON, TAUNTON",826,,
1079,"VADENCOURT BRITISH CEMETERY, MAISSEMY",250,49.90053,3.17732
1080,"ST NONNA'S CHURCHYARD, ALTARNUM, CORNWALL",826,50.604622,-4.5129096
1081,"ST NONNA'S CHURCYARD, ALTARNUN, CORNWALL",826,50.604622,-4.5129096
1082,BROMSGROVE NEW CEMETERY,826,52.33631,-2.06743
1083,VALETTA,470,,
1084,VALLETTA,470,,
