id,soldier_id,Date,company_id,cemetery_id,cwgc_id
1051,4258,1943-06-28,UNKNOWN,261,2651972
1052,4259,1944-07-02,2 C Det Dog Section,56,1155730
1053,4260,1943-10-27,182 PORTS COY,103,2229710
1054,5021,1943-05-31,K PRO COY,625,2171728
1055,4261,1945-03-24,6 AIRBORNE DIV PRO,65,2040677
1056,4262,1944-09-26,1 AIRBORNE DIV PRO,15,2661320
1057,4263,1945-10-06,UNKNOWN,262,2430303
1058,4304,1945-07-15,49 DIV PRO COY,166,1475717
1059,4865,1917-09-12,MMP 4 TC SQN 3 ARMY,553,435971
1060,5410,1915-02-04,MPSC,57,359554
1061,4285,1941-09-30,103 PRO COY,271,2458275
1062,4305,1941-02-17,52 DIV PRO COY,280,2843816
1063,4286,1944-06-06,6 AIRBORNE DIV PRO,274,2633434
1064,4287,1944-12-16,185 PORTS COY,1,2255751
1065,4306,1943-09-28,18 DIV PRO COY,9,2090743
1066,4307,1943-09-21,UNKNOWN,195,2433623
1067,528,1945-03-25,15 (SCOTTISH) DIV PRO COY,65,2040731
1068,4309,1945-02-17,74 TC COY,281,2807016
1069,4308,1945-06-30,UNKNOWN,12,2169001
1070,4310,1943-07-12,5 DIV PRO COY,61,2066598
1071,4311,1945-02-27,UNKNOWN,282,2838304
1072,5219,1943-07-20,78 DIV PRO COY,103,2229727
1073,4312,1943-06-16,UNKNOWN,51,2667952
1074,4313,1944-04-08,UNKNOWN,283,2434861
1075,5194,1946-06-12,UNKNOWN,713,2434002
1076,5090,1920-01-15,ATT RTO OPLADEN,382,330159
1077,4288,1939-10-04,UNKNOWN,275,2734145
1078,5388,1946-08-13,CMP(I).,777,2182278
1079,4315,1945-08-27,UNKNOWN,284,2701466
1080,5255,1919-03-11,MFP,129,327357
1081,4316,1945-08-30,UNKNOWN,285,2701614
1082,4866,1914-12-03,MMP,554,539287
1083,4289,1943-02-25,UNKNOWN,196,2218302
1084,4314,1945-02-19,50 DIV PRO COY,85,2202355
1085,4867,1918-12-04,MMP 4TH TC SQN 3 ARMY,555,274326
1086,4993,1947-03-01,6 AIRBORNE DIV PRO,56,1155750
1087,5235,1919-11-28,UNKNOWN,727,386514
1088,4290,1943-07-31,SINGAPORE FORTRESS,234,2353324
1089,5016,1941-05-11,MPSC,282,2838305
1090,4317,1940-06-03,UNKNOWN,286,2320380
1091,4291,1941-05-13,56 DIV PRO COY,276,2361816
1092,5334,1945-11-09,CMP(I).,765,2589586
1093,4292,1943-04-06,2 DIV PRO COY,775,2520709
1094,4868,1918-11-21,MFP,556,347382
1095,4293,1941-06-17,4 DIV PRO COY,277,2350417
1096,5220,1942-10-22,112 PRO COY,721,2111055
1097,4294,1944-12-19,K PRO COY,278,2719855
1098,4869,1915-09-25,MMP 8TH DIV,557,200982
1099,4295,1945-04-13,49 DIV PRO COY,279,2765951
1100,5030,1946-06-06,26 INDIAN DIV PRO COY,629,2171039
1101,4296,1945-05-06,53 DIV PRO COY,235,2200721
1102,627,1944-12-01,4 INDIAN DIV PRO COY,797,2147521
1103,5389,1945-10-05,UNKNOWN,777,2181839
1104,2835,1918-02-05,MFP,62,631231
1105,5395,1946-06-03,UNKNOWN,194,2190838
1106,4319,1943-06-09,18 DIV PRO COY,32,2233556
1107,4318,1944-03-17,1 DIV PRO COY,6,2373731
1108,5286,1920-04-19,MMP,592,475219
1109,4320,1941-11-02,101 PRO COY,287,2723081
1110,4870,1918-04-27,MMP 15TH DIV,558,996121
1111,4321,1941-11-18,UNKNOWN,186,2450158
1112,4322,1943-09-26,115 PRO COY,5,2603745
1113,4871,1919-03-05,MMP NO1 TROOP,382,330209
1114,4297,1943-08-28,4 BASE PRO COY,196,2218305
1115,4298,1944-08-21,67 TC COY,185,2061740
1116,4323,1945-02-04,601 VP COY,279,2765966
1117,5080,1947-09-05,70 SECT SIB,309,2075080
1118,5015,1940-06-12,MPSC,679,3307554
1119,5081,1947-08-28,113 PRO COY,309,2075082
1120,4299,1944-03-23,23 INDIAN DIV PRO,775,2521296
1121,4324,1941-12-13,204 PRO COY,255,2206024
1122,5097,1946-07-17,83 L OF C PRO COY,20,2192040
1123,4300,1943-11-08,1 DIV PRO COY,189,2812959
1124,5050,1947-02-21,112 PRO COY,238,2216183
1125,4301,1942-07-10,UNKNOWN,249,1526067
1126,5293,1941-04-07,4 INDIAN DIV PRO COY,204,2272557
1127,4325,1941-03-30,UNKNOWN,288,2706200
1128,5104,1947-05-03,UNKNOWN,201,992021
1129,4872,1919-02-24,MFP 11TH DIV,559,577807
1130,4302,1940-06-01,1 HQ L OF C PRO COY,4,2773344
1131,4326,1943-09-08,231 PRO UNIT,5,2603760
1132,4303,1946-04-30,UNKNOWN,54,2220220
1133,4327,1943-09-03,640 IND PRO UNIT,5,2603766
1134,4328,1941-05-06,UNKNOWN,985,2147577
1135,4329,1941-11-10,UNKNOWN,289,2429900
1136,4330,1944-07-21,53 DIV PRO COY,290,2336354
1137,2017,1918-06-29,MMP,560,57847
1138,4331,1941-11-08,205 PRO COY,56,1155775
1139,5166,1946-09-21,UNKNOWN,691,2692368
1140,4332,1941-03-23,UNKNOWN,291,2706539
1141,4873,1918-07-09,EAST AFRICAN EXP FORCE,561,904946
1142,5188,1946-01-10,UNKNOWN,544,2429509
1143,5076,1946-10-29,246 PRO COY,166,1475740
1144,4334,1943-11-10,78 DIV PRO COY,41,2376004
1145,5003,1940-05-31,51 DIV PRO COY,4,2773387
1146,2834,1944-12-30,6 ARMD DIV PRO COY,177,2067496
1147,4333,1940-06-07,1 ARMD DIV PRO COY,292,2320692
1148,4874,1918-11-21,MFP,562,393927
1149,4335,1945-08-06,SINGAPORE FORTRESS,45,173360
1150,4875,1919-05-03,MFP,513,258301
1151,5103,1947-01-10,PALESTINE COMMAND PRO COY,54,2220238
1152,5268,1918-11-21,UNKNOWN,752,4028806
1153,4336,1944-02-03,1 DIV PRO COY,832,2678429
1154,4876,1917-10-27,MFP,563,393845
1155,4337,1943-07-09,SINGAPORE FORTRESS,32,2233686
1156,4338,1943-08-25,UNKNOWN,263,2169706
1157,4877,1919-04-22,MFP,263,634851
1158,4339,1940-10-15,UNKNOWN,294,2810467
1159,4878,1915-10-28,MFP,479,683156
1160,4340,1943-04-21,115 PRO COY,103,2229812
1161,5085,1946-06-28,113 PRO COY,235,2200774
1162,5199,1943-03-18,UNKNOWN,543,2706072
1163,4341,1943-05-27,18 DIV PRO COY,32,2233714
1164,5411,1919-06-06,MPSC,790,2749697
1165,4342,1940-10-11,UNKNOWN,295,2840946
1166,5144,1945-02-20,UNKNOWN,672,2457008
1167,4879,1915-10-28,MFP,479,683161
1168,4880,1918-10-28,MFP,564,2759690
1169,4882,1918-04-09,1 ARMY,566,2947790
1170,4344,1945-08-12,103 (ARMY) PRO COY,177,2067510
1171,4881,1918-12-22,MMP,565,2935280
1172,5072,1947-07-15,UNKNOWN,166,1475757
1173,4343,1946-03-02,UNKNOWN,296,2447955
1174,4346,1942-09-05,Hong Kong Command,97,2815379
1175,4345,1945-02-27,UNKNOWN,210,2187974
1176,4883,1917-07-29,MFP 2ND ARMY,433,442833
1177,4347,1945-04-09,33 INDIAN CORPS PRO COY,33,2262300
1178,4503,1941-07-14,66 COMPANY TRAFFIC CONTROL,359,2700424
1179,4348,1942-09-08,UNKNOWN,249,1526070
1180,4349,1943-11-12,18 DIV PRO COY,9,2090976
1181,5335,1945-10-25,CMP(I).,765,2590599
1182,4350,1945-09-08,UNKNOWN,397,2716534
1183,4884,1918-03-03,MFP,482,520257
1184,4351,1943-08-14,UNKNOWN,298,2705890
1185,4885,1916-08-29,MMP,568,1651998
1186,5107,1947-10-24,UNKNOWN,644,2824690
1187,4352,1942-04-01,UNKNOWN,299,2427724
1188,5336,1945-02-18,CMP(I).,765,2590688
1189,5153,1943-06-26,UNKNOWN,651,2735276
1190,5351,1945-01-12,81(INDIAN) L OF C PRO COY,766,2176566
1191,4353,1943-06-22,18 DIV PRO COY,32,2233786
1192,4354,1945-02-22,609 VP COY,300,2275975
1193,5039,1946-11-23,UNKNOWN,721,2111135
1194,4886,1917-07-15,MFP,569,899738
1195,4887,1918-04-25,MFP,497,110684
1196,4355,1942-12-14,115 PRO COY,83,2064381
1197,4356,1942-09-17,203 PRO COY,301,2113571
1198,5363,1945-11-11,CMP(I).,769,2065777
1199,5352,1944-02-15,5 INDIAN DIV PRO UNIT,766,2176607
1200,5052,1946-10-11,PALESTINE COMMAND PRO COY,56,1155805
1201,5378,1945-01-31,63 L OF C PRO COY,775,2523304
1202,5074,1947-07-02,246 PRO COY,166,1475768
1203,4357,1943-03-02,115 PRO COY,83,2064387
1204,5043,1944-03-13,4 INDIAN DIV PRO COY,164,2609954
1205,4888,1918-10-14,MFP,434,99571
1206,5337,1945-11-13,CMP(I).,765,2592546
1207,4889,1917-01-04,MFP,326,4020792
1208,4890,1918-11-23,MMP,381,389922
1209,4891,1918-11-22,MFP,120,410628
1210,4892,1918-03-22,MFP,549,641962
1211,4358,1946-05-06,116 PRO COY,302,2240573
1212,4359,1945-06-12,UNKNOWN,45,173427
1213,23,1945-04-22,7 ARMD DIV PRO COY,226,2081453
1214,4360,1940-06-12,51 DIV PRO COY,303,2095756
1215,1177,1917-04-25,MMP 37 DIV,570,583773
1216,4893,1918-04-27,MFP,571,394128
1217,4894,1917-07-19,MFP DAPM YPRES,572,153804
1218,5412,1919-01-12,"MPSC DETENTION BARRACKS, STAFFORD",787,404053
1219,4895,1919-02-25,MFP,539,4026955
1220,5022,1944-08-20,245 PRO COY,613,2453327
1221,4896,1917-10-19,MFP,482,520386
1222,4897,1919-03-14,MMP 3RD TC SQN 2 ARMY,382,330378
1223,2018,1941-02-16,1 TC COY,304,2824068
1224,5024,1946-08-13,122 L OF C PRO COY,420,2173318
1225,5123,1947-01-22,UNKNOWN,656,2931383
1226,4361,1940-05-30,UNKNOWN,146,2825806
1227,4362,1941-10-15,UNKNOWN,305,2414345
1228,5221,1946-05-23,UNKNOWN,172,2177650
1229,4363,1944-06-30,604 VP COY,2,2328765
1230,4365,1943-10-31,UNKNOWN,307,2723129
1231,4364,1946-03-24,242 PRO COY,306,2109255
1232,4366,1940-05-22,UNKNOWN,308,2278796
1233,4367,1945-12-22,51 DIV PRO COY,309,2100853
1234,4368,1943-06-06,55 DIV PRO COY,310,2697386
1235,4369,1942-06-27,55 DIV PRO COY,311,2695690
1236,4633,1942-11-14,3 DIV PRO COY,405,2932817
1237,4899,1918-08-20,MFP,814,2748069
1238,4373,1943-04-05,UNKNOWN,236,2151638
1239,4371,1944-07-05,UNKNOWN,312,2965068
1240,4898,1918-11-27,MFP APM ETAPLES,422,505256
1241,4374,1941-04-17,UNKNOWN,313,2735389
1242,4372,1944-09-22,1 AIRBORNE DIV PRO,15,2661489
1243,4377,1945-02-12,172 PRO COY,314,2457714
1244,4375,1941-05-16,CRETE PRO COY,53,937040
1245,4900,1918-11-11,MFP,573,654252
1246,4376,1945-08-26,SINGAPORE FORTRESS,45,173466
1247,4370,1944-03-25,UNKNOWN,21,2239996
1248,4378,1945-06-30,613 VP COY,65,2041549
1249,4381,1943-09-08,10 TC COY,189,2813167
1250,4901,1918-12-05,MMP,574,375452
1251,4379,1941-04-26,2 ARMD DIV PRO COY,764,2629640
1252,4902,1918-11-18,MMP 2ND CAV BDE,539,4027041
1253,4380,1943-04-06,2 DIV PRO COY,775,2523750
1254,4903,1918-10-28,MFP,812,362900
1255,4382,1940-10-23,UNKNOWN,316,2412770
1256,5274,1921-07-11,MFP.,755,428060
1257,5401,1943-12-05,6 INDIAN DIV PRO COY,263,2169720
1258,4383,1943-10-03,18 DIV PRO COY,9,2091128
1259,5338,1945-12-26,CMP(I).,765,2592751
1260,4904,1919-10-19,MFP,196,905572
1261,4384,1943-12-23,SINGAPORE FORTRESS,32,2233989
1262,4385,1945-04-11,17 INDIAN DIV PRO UNIT,33,2262549
1263,5249,1919-01-02,MILITARY POLICE CORPS,738,411782
1264,4905,1918-07-06,MFP,575,627137
1265,4386,1943-04-28,UNKNOWN,31,2209819
1266,4906,1919-03-14,MMP,576,107837
1267,4387,1941-06-09,107 PRO COY,797,2147944
1268,1035,1917-10-22,MMP HQ STAFF,572,153905
1269,5089,1921-07-26,1ST TC SQN MMP,382,330457
1270,4388,1945-12-15,46 DIV PRO COY,317,2805654
1271,4907,1918-01-23,MFP,441,899028
1272,4389,1944-07-01,155 PRO COY,318,2428944
1273,4390,1944-11-07,UNKNOWN,319,2082074
1274,5071,1946-11-08,246 PRO COY,166,1475788
1275,5276,1921-02-05,MFP,425,900484
1276,5198,1942-05-04,UNKNOWN,717,2403140
1277,4908,1918-02-06,MMP,736,113539
1278,4391,1944-05-15,1 DIV PRO COY,6,2373921
1986,7588,1931-11-14,UNKNOWN,736,
1280,5303,1944-12-01,4 INDIAN DIV PRO COY,764,2629673
1281,5295,1945-06-06,83 (INDIAN) L OF C PRO COY,384,2181074
1282,964,1920-05-07,MMP,186,404373
1283,5167,1943-08-05,UNKNOWN,533,2701002
1284,5222,1944-05-22,203 PRO COY,133,2115308
1285,1100,1918-11-26,MMP,124,321763
1286,4392,1944-09-21,SINGAPORE FORTRESS,777,2536312
1287,4393,1943-04-24,4 DIV PRO COY,189,2813206
1288,5379,1944-07-26,23 INDIAN DIV PRO COY,775,2524589
1289,5339,1944-05-23,CMP(I).,765,2593726
1290,4394,1943-07-10,50 DIV PRO COY,164,2098504
1291,5148,1946-12-12,UNKNOWN,676,2715710
1292,4395,1943-06-06,55 DIV PRO COY,320,2450475
1293,4635,1942-01-29,UNKNOWN,407,2411216
1294,4396,1940-09-21,103 PRO COY,321,2434470
1295,4397,1944-07-10,UNKNOWN,77,2097878
1296,5340,1947-09-06,CMP(I).,765,2593821
1297,5051,1947-06-30,112 PRO COY,96,2817495
1298,5002,1945-03-01,UNKNOWN,612,2702205
1299,4398,1944-06-08,245 PRO COY,126,2337497
1300,4910,1914-11-10,MMP,578,84864
1301,4399,1944-06-08,6 AIRBORNE DIV PRO,71,2344298
1302,4909,1915-10-28,MFP,479,683251
1303,4400,1942-02-25,GDS ARMD DIV PRO,322,2735661
1304,4401,1942-09-29,UNKNOWN,323,2764415
1305,4402,1941-09-26,UNKNOWN,324,2651812
1306,4403,1944-11-07,UNKNOWN,319,2082078
1307,4408,1945-04-30,2 ARMD DIV PRO COY,85,2760937
1308,4404,1943-01-19,44 DIV PRO COY,83,2064451
1309,4405,1940-05-30,UNKNOWN,325,2842511
1310,4406,1943-09-27,SINGAPORE FORTRESS,9,2091214
1311,4911,1918-11-02,MFP,57,359636
1312,4407,1944-08-27,67 TC COY,71,2344311
1313,4912,1918-12-01,MMP 2ND CAV BDE,539,4027148
1314,5341,1947-06-08,CMP(I).,765,2594306
1315,4512,1941-03-11,50 DIV PRO COY,360,2450320
1316,4410,1940-02-09,UNKNOWN,326,2095246
1317,4411,1941-04-16,UNKNOWN,327,2736089
1318,4409,1944-11-07,335 PRO COY,797,2148035
1319,4913,1919-08-08,MFP,69,4017357
1320,4914,1918-10-04,MFP,62,631474
1321,4412,1943-11-06,18 DIV PRO COY,9,2091228
1322,1363,1918-10-25,MMP 36TH DIV,579,2936677
1323,4413,1944-06-23,27 TC  COY,71,2344327
1324,5390,1947-05-06,23 INDIAN DIV PRO COY,777,2181977
1325,5245,1921-04-17,MFP,736,113595
1326,4915,1918-03-21,MMP 4TH TC SQN 3 ARMY,552,291041
1327,4414,1944-05-23,"71 SIS, SIB",682,2408944
1328,5137,1946-10-10,UNKNOWN,667,2428206
1329,4415,1944-11-07,UNKNOWN,329,2659564
1330,4419,1943-11-09,UNKNOWN,331,2713821
1331,4420,1942-07-03,18 DIV PRO COY,777,2537377
1332,4421,1943-07-10,641 IND PRO UNIT,61,2066742
1333,5082,1922-07-21,MFP,382,
1334,5034,1947-06-12,UNKNOWN,301,2113639
1335,4422,1944-04-24,UNKNOWN,332,2438949
1336,2007,1945-04-20,108 PRO COY,200,2389884
1337,5115,1947-03-31,UNKNOWN,630,2441603
1338,5241,1919-12-29,MFP,107,4028066
1339,4423,1944-10-06,SINGAPORE FORTRESS,777,2537446
1340,4424,1946-03-16,132 L OF C PRO COY,42,2261250
1341,4425,1944-11-08,245 PRO COY,333,2279956
1342,4426,1940-11-12,UNKNOWN,120,2408529
1343,4427,1943-12-30,18 DIV PRO COY,9,2091264
1724,2016,1918-04-18,MFP,428,827228
1345,5001,1945-02-10,505 IND MOB PRO COY,21,2240065
1346,5342,1946-06-18,CMP(I).,765,2595177
1347,5343,1947-05-22,CMP(I).,765,2595188
1348,5014,1941-05-08,MPSC,277,2350442
1349,5228,1918-10-24,MILITARY POLICE CORPS,331,395462
1350,5062,1943-12-03,46 DIV PRO COY,135,2606664
1351,5277,1921-07-24,MFP,263,635235
1352,4916,1918-12-10,MFP,580,363927
1353,4917,1918-12-03,MFP CALAIS,444,86384
1354,4918,1916-07-15,MMP,502,625524
1355,4428,1941-04-11,UNKNOWN,37,2412336
1356,4429,1941-09-14,UNKNOWN,334,2699547
1357,4919,1918-11-14,MFP,446,332773
1358,5393,1944-12-16,185 PORTS COY ACC ATT.,1,2255980
1359,4433,1941-11-28,38 DIV PRO COY,336,2717966
1360,4920,1918-10-24,MFP,581,641917
1361,5047,1947-06-21,248 PRO COY,85,2761020
1362,4442,1945-10-02,20 IND PRO SECTION,306,2109305
1363,4431,1942-04-25,UNKNOWN,785,2764297
1364,4440,1940-05-26,151 PRO COY,141,2280996
1365,4927,1918-03-22,MMP,583,580309
1366,4438,1946-03-16,132 L OF C PRO COY,42,2261264
1367,4925,1919-02-13,MMP,159,355951
1368,5041,1947-01-02,112 PRO COY,96,2817504
1369,4436,1941-04-17,UNKNOWN,337,2406977
1370,4923,1918-11-18,MFP,300,278666
1371,4434,1944-06-18,242 PRO COY,2,2341294
1372,4921,1917-12-27,MFP,736,113633
1373,4432,1941-03-27,28 (TC) COY,335,2702474
1374,4441,1944-04-09,507 IND MOB PRO COY,133,2115332
1375,4430,1944-11-07,UNKNOWN,329,2659584
1376,4439,1942-11-03,UNKNOWN,223,2764267
1377,4926,1918-09-27,MMP,582,384486
1378,5260,1921-07-24,MMP,249,2746786
1379,4437,1946-12-08,UNKNOWN,338,2817910
1380,4924,1919-08-10,MFP,62,631541
1381,4435,1946-01-05,247 PRO COY,306,2109301
1382,4922,1918-11-13,MFP,263,635272
1383,4928,1916-05-21,MFP,584,466200
1384,4929,1915-02-15,MFP,585,326022
1385,4443,1944-10-27,UNKNOWN,339,2720209
1386,5344,1946-04-04,CMP(I).,765,2595332
1387,5180,1946-08-31,UNKNOWN,701,2711851
1388,4445,1946-04-08,74 SIS SIB,166,1475822
1389,4446,1944-12-16,185 PORTS COY,1,2255998
1390,4444,1944-06-16,176 PRO COY,340,2691390
1391,4930,1916-06-24,MMP,586,127013
1392,4447,1943-10-25,SINGAPORE FORTRESS,32,2194964
1393,4448,1941-06-09,UNKNOWN,341,2718724
1394,5345,1945-10-21,CMP(I).,765,2595461
1395,4931,1918-10-28,MFP,320,357787
1396,166,1943-10-21,56 DIV PRO COY,21,2240097
1397,4449,1944-11-07,UNKNOWN,797,2148200
1398,4450,1945-09-22,UNKNOWN,342,2721821
1399,4451,1944-05-24,335 COMPANY VP CMP,277,2350451
1400,4452,1944-05-20,508 IND MOB PRO COY,54,2220401
1401,4453,1944-07-15,49 DIV PRO COY,343,2219206
1402,4932,1919-01-14,MMP II CORPS,587,894737
1403,4454,1943-12-29,505 IND MOB PRO COY,41,2214950
1404,4455,1944-07-21,GUARDS ARMD DIV PRO,71,2344420
1405,4933,1917-11-05,4 DISMOUNTED TRAFFIC CONTROL UNIT,434,99734
1406,4457,1939-10-09,UNKNOWN,737,2112872
1407,4934,1918-11-25,MFP,817,326565
1408,4456,1944-11-06,7 ARMD DIV PRO COY,344,2766612
1409,4458,1945-07-23,UNKNOWN,345,2723701
1410,4459,1942-09-28,UNKNOWN,346,2458840
1411,4460,1942-03-20,UNKNOWN,76,2406844
1412,4461,1943-03-04,114 PRO COY,834,2188626
1413,4936,1920-06-27,MFP,588,400006
1414,4935,1917-05-13,MFP,326,4020977
1415,4462,1943-09-08,231 PRO UNIT,5,2604055
1416,4937,1919-02-27,MFP,444,86422
1417,4463,1944-11-07,UNKNOWN,329,2659623
1418,4938,1918-10-26,MFP,62,631575
1419,4466,1944-09-23,184 PORTS COY,75,2379472
1420,4464,1944-12-16,UNKNOWN,347,2690130
1421,4465,1944-01-24,643 IND PRO UNIT,5,2604058
1422,4467,1942-02-14,SINGAPORE FORTRESS,777,2072370
1423,4468,1943-06-05,103 TC COY,189,2813387
1424,4939,1917-11-29,1 TC COY,589,140526
1425,5000,1943-08-31,18 DIV PRO COY,9,2091393
1426,4469,1940-05-27,5 L of C Pro Coy,348,2280178
1427,5397,1943-12-06,31 INDIAN ARMD DIV PRO COY,31,2209969
1428,5399,1943-10-10,203 PRO COY,301,2113657
1429,5084,1947-06-08,194 PORTS COY,235,2200974
1430,4470,1940-08-02,UNKNOWN,129,2459405
1431,4471,1942-05-27,204 PRO COY,763,2125215
1432,4472,1944-05-20,UNKNOWN,210,2188055
1433,4473,1944-06-30,242 PRO COY,349,2722525
1434,4940,1918-10-27,MFP 4 ARMY,534,299740
1435,4474,1942-06-28,78 COMPANY TRAFFIC CONTROL,350,2932947
1436,4475,1944-03-21,431 PRO COY,351,2690482
1437,5304,1944-12-01,4 INDIAN DIV PRO COY,764,2629921
1438,4476,1944-11-07,UNKNOWN,797,2148266
1439,5346,1944-08-25,CMP(I).,765,2596090
1440,5157,1945-10-16,UNKNOWN,801,2408836
1441,5413,1916-01-04,MPSC,791,364628
1442,4941,1918-10-30,MMP,210,896602
1443,4477,1943-06-12,78 DIV PRO COY,67,938815
1444,5086,1921-01-25,2SQN MMP,382,
1445,4478,1943-12-20,UNKNOWN,180,2194155
1446,4479,1943-09-14,18 DIV PRO COY,9,2091425
1447,4480,1945-10-30,10 TC COY,253,2817037
1448,4481,1940-06-08,3 DIV PRO COY,352,2691763
1449,4942,1919-02-14,MFP,590,479881
1450,4482,1941-03-04,38 DIV PRO COY,353,2702596
1451,4483,1945-06-22,78 DIV PRO COY,317,2805697
1452,4484,1942-10-29,UNKNOWN,354,2922204
1453,5247,1919-07-28,MFP,70,397512
1454,4943,1918-11-03,MMP EEF,721,477228
1455,4485,1941-09-19,69 TC COY,355,2715524
1456,4486,1943-11-13,18 DIV PRO COY,9,2091433
1457,5347,1946-09-10,CMP(I).,765,2596285
1458,4487,1944-11-07,335 PRO COY,329,2659640
1459,4488,1944-08-31,UNKNOWN,258,2323949
1460,5348,1943-09-02,CMP(I).,765,2596316
1461,4944,1918-04-12,MMP,578,85092
1462,4489,1943-06-04,18 DIV PRO COY,9,2091438
1463,5394,1944-03-01,4 INDIAN DIV PRO COY,177,2067636
1464,4490,1944-09-19,UNKNOWN,225,2151324
1465,4496,1944-01-24,UNKNOWN,62,2394219
1466,4494,1943-08-14,UNKNOWN,358,2271919
1467,4492,1943-08-02,UNKNOWN,357,2703786
1469,4499,1940-05-27,UNKNOWN,838,2275202
1470,4497,1946-04-19,UNKNOWN,7,2807720
1471,4495,1944-09-29,UNKNOWN,352,2691767
1472,4493,1943-08-31,18 DIV PRO COY,9,2091442
1473,4491,1943-05-26,UNKNOWN,356,2699799
1474,4500,1941-05-24,CRETE PRO COY,764,2629958
1475,4498,1940-11-04,UNKNOWN,147,2414626
1476,4501,1941-09-16,UNKNOWN,180,2194158
1477,4502,1940-05-31,UNKNOWN,30,2082295
1478,4504,1944-11-07,UNKNOWN,329,2659651
1479,4505,1944-02-16,Hong Kong Command,148,2816178
1480,5353,1945-01-18,81 (INDIAN) L OF C PRO COY,766,2176757
1481,4506,1944-07-09,R BEACH PRO COY,77,2097990
1482,4946,1914-09-18,MMP,591,724327
1483,4507,1940-06-17,L OF C PRO COY,4,2767532
1484,2635,1943-01-25,APM 5 CORPS,189,2813449
1485,5064,1947-08-21,UNKNOWN,306,2109327
1486,4510,1944-10-04,UNKNOWN,31,2210012
1487,4508,1941-04-26,1 ARMD DIV PRO COY,764,2629985
1488,4509,1944-11-25,15 DIV PRO COY,163,2054672
1489,4516,1941-06-16,UNKNOWN,748,2449386
1490,4514,1944-06-08,245 PRO COY,126,2337577
1491,4515,1944-12-16,185 PORTS COY,1,2256073
1492,5231,1921-01-17,MFP,616,387970
1493,4513,1943-08-07,18 DIV PRO COY,9,2091476
1494,4511,1944-08-12,4 INDIAN DIV PRO COY,240,2049237
1495,5156,1944-12-28,UNKNOWN,683,2408754
1496,4518,1943-09-14,UNKNOWN,362,2434962
1497,4947,1919-04-23,MPF,263,635496
1498,4999,1945-12-01,UNKNOWN,382,1475320
1499,4517,1943-03-16,UNKNOWN,361,2459717
1500,5223,1945-02-08,103 TC COY,21,2240153
1501,4948,1918-03-21,MMP,592,475553
1502,4519,1943-06-06,55 DIV PRO COY,363,2709604
1503,5108,1947-08-09,UNKNOWN,186,2450219
1504,4520,1945-10-14,246 PRO COY,166,1475851
1505,4949,1919-07-22,MFP,593,398015
1506,4521,1941-07-23,UNKNOWN,364,2427751
1507,4522,1940-05-31,UNKNOWN,365,2735996
1508,5386,1945-01-30,9 INDIAN DIV PRO COY,33,2088136
1509,4523,1944-08-15,203 PRO COY,179,2114823
1510,4950,1917-07-09,MFP,263,635507
1511,4524,1943-06-15,SINGAPORE FORTRESS,32,2195215
1512,5165,1945-04-06,UNKNOWN,690,2713947
1513,4525,1940-07-31,UNKNOWN,366,2654935
1514,4526,1943-11-29,56 DIV PRO COY,225,2151329
1515,4951,1918-08-04,MFP,594,2750945
1516,4952,1918-08-06,MMP,477,87531
1517,4527,1941-05-07,UNKNOWN,294,2810486
1518,4528,1944-04-01,4 DIV PRO COY,833,2613170
1519,4529,1944-07-17,GDS ARMD DIV PRO,2,2341555
1520,4953,1915-06-29,MMP,595,104171
1521,4530,1942-06-13,111 PRO COY,823,2837958
1522,4531,1942-02-11,105 PRO COY,255,2206446
1523,4954,1914-10-21,MMP,596,1626711
1524,5289,1920-01-30,NO2 COY MFP,382,330760
1525,4532,1941-08-06,UNKNOWN,157,2701224
1526,4533,1945-06-01,184 PORTS COY,75,2379543
1527,4534,1945-03-27,K PRO COY,777,2073347
1528,4955,1917-02-17,MFP SCOTTISH COMMAND,544,381960
1529,4535,1944-12-16,185 PORTS COY,1,2256096
1530,4536,1943-08-04,UNKNOWN,225,2151335
1531,4537,1943-12-01,UNKNOWN,317,2805715
1532,4538,1943-06-28,UNKNOWN,367,2421450
1533,5145,1944-05-14,UNKNOWN,673,2441497
1534,4541,1941-06-28,1 PROVOST COMPANY,369,2414132
1535,4539,1943-11-20,18 DIV PRO COY,9,2091531
1536,5083,1947-10-28,103 TC COY,235,2201052
1537,4542,1943-06-06,55 DIV PRO COY,363,2709605
1538,4540,1942-08-03,UNKNOWN,368,2709372
1539,4543,1942-04-12,26 TC COMPANY,370,2811999
1540,4545,1943-09-02,18 DIV PRO COY,9,2091541
1541,4544,1944-06-06,241 PRO COY,126,2337602
1542,5183,1943-08-11,UNKNOWN,257,2350223
1543,4546,1944-05-07,UNKNOWN,371,2733900
1544,4547,1942-06-17,203 PRO COY,133,2115374
1545,5272,1920-07-13,MFP,755,428109
1546,4956,1915-09-12,MMP,554,539557
1547,4548,1943-05-19,111 PRO COY,189,2813521
1548,4549,1940-06-03,UNKNOWN,372,2082574
1549,5063,1940-05-31,UNKNOWN,30,
1550,4550,1944-01-29,UNKNOWN,373,2655065
1551,5233,1918-03-29,MFP,725,353253
1552,4551,1943-06-16,1 DIV PRO COY,103,2230102
1553,4552,1942-11-06,113 PRO COY,16,2212703
1554,5114,1947-07-09,UNKNOWN,648,2459762
